training_seed,evaluation_seed,profile,erm_macro_f1,js_macro_f1,delta_macro_f1,erm_accuracy,js_accuracy,delta_accuracy,erm_ece,js_ece,delta_ece,erm_nll,js_nll,delta_nll,erm_brier,js_brier,delta_brier,erm_mean_confidence,js_mean_confidence,delta_mean_confidence,erm_mean_entropy,js_mean_entropy,delta_mean_entropy
20260711,20260722,ood_all,0.34658932740447584,0.40254742609651223,0.055958098692036384,0.3508771929824561,0.42342342342342343,0.07254623044096731,0.4883504752696776,0.3456329157590979,-0.14271755951057974,4.519767233728446,3.062527582090213,-1.457239651638233,1.0843295791828325,0.8855491085414011,-0.19878047064143134,0.8392276682521337,0.7690563391825214,-0.07017132906961232,0.4126311624147855,0.5954542147466729,0.18282305233188745
20260711,20260722,ood_background,0.6918622279994695,0.7159224878998212,0.024060259900351655,0.6936936936936937,0.7159791370317686,0.022285443338074917,0.2201056808247392,0.1545165899863679,-0.06558909083837128,1.9076811422264188,1.0505003432104223,-0.8571807990159965,0.5099836875374749,0.4215430794739693,-0.08844060806350562,0.913799374518433,0.8704957270181366,-0.04330364750029636,0.21885724586299116,0.33533235990703225,0.1164751140440411
20260711,20260722,ood_broadening,0.44682396317802553,0.6185780995042414,0.17175413632621583,0.4419155998103367,0.6211474632527264,0.17923186344238973,0.4517343592564603,0.21839779618228422,-0.2333365630741761,5.543099545466425,1.7147233187510038,-3.828376226715421,0.9757128108670611,0.5718521107621244,-0.4038607001049367,0.8935473945368065,0.8395452594350107,-0.054002135101795856,0.2674294515541951,0.4098862916087273,0.14245684005453219
20260711,20260722,ood_combo_background_noise,0.6354152770073241,0.641888935795139,0.006473658787814807,0.6344238975817923,0.6420104314841157,0.007586533902323445,0.2630898270803699,0.18893399335807842,-0.07415583372229145,2.230876062929619,1.4184260223965228,-0.8124500405330963,0.6054648610703317,0.5392424377906705,-0.06622242327966121,0.8968101273559744,0.8309444248421942,-0.06586570251378021,0.2655062660810386,0.4431651941938962,0.1776589281128576
20260711,20260722,ood_combo_shift_broadening,0.4430217186502689,0.6328821817510085,0.18986046310073962,0.4366998577524893,0.6325272641062115,0.1958274063537222,0.4542974306543386,0.20631549775515645,-0.24798193289918213,5.677557864347106,1.7400247263867537,-3.9375331379603526,0.9808379167679304,0.5680299773982972,-0.4128079393696332,0.8902872084666904,0.8368266627029991,-0.0534605457636913,0.27410236189809417,0.4179408337259044,0.14383847182781023
20260711,20260722,ood_combo_texture_shift,0.6223568051434173,0.6830736144573358,0.06071680931391854,0.6258890469416786,0.6832622095779991,0.05737316263632053,0.27151632512446655,0.16630595439189194,-0.10521037073257461,2.1507931713052075,1.1334861593093435,-1.017307011995864,0.6236678488858987,0.4718398678179979,-0.15182798106790074,0.8974053720661451,0.849568163969891,-0.047837208096254136,0.26175188255625836,0.3900302094286883,0.12827832687242996
20260711,20260722,ood_noise,0.6833752762833674,0.6876321909739541,0.004256914690586755,0.6832622095779991,0.6865813181602656,0.0033191085822664723,0.2289812170311759,0.1680015104537103,-0.0609797065774656,1.932671238733232,1.1577595887064727,-0.7749116500267594,0.5320351584046865,0.4676754173733682,-0.06435974103131831,0.9118639610004742,0.8538773791266595,-0.05798658187381467,0.2274867350010872,0.38100237504521833,0.15351564004413112
20260711,20260722,ood_shift_negative,0.6977689270425497,0.7196601258587567,0.021891198816207047,0.6974869606448554,0.7197724039829303,0.022285443338074917,0.22222851192063772,0.1474825848669393,-0.07474592705369842,1.808685113472173,1.0358362165376578,-0.7728488969345153,0.5052149498794102,0.42644335871808126,-0.07877159116132892,0.9193674940359767,0.8672549888498696,-0.052112505186107105,0.2074455343672396,0.34336276439968466,0.13591723003244507
20260711,20260722,ood_shift_positive,0.6898511890931535,0.7237339760058299,0.03388278691267643,0.6927453769559033,0.723565670934092,0.03082029397818864,0.22441836882112381,0.14875815885787103,-0.07566020996325279,1.9625132857016663,1.058470301437422,-0.9040429842642443,0.5132064710990921,0.4191602630236846,-0.09404620807540753,0.9168305846965387,0.872323829791963,-0.044506754904575674,0.2111824382132707,0.3335677807042076,0.12238534249093691
20260711,20260722,ood_texture,0.6380331576918127,0.6870165048011847,0.04898334710937202,0.6410621147463252,0.6880037932669512,0.04694167852062592,0.25807585700420815,0.17005175920163584,-0.08802409780257231,2.102260825709707,1.1334438070003143,-0.9688170187093927,0.5922875650968213,0.46379809364585334,-0.128489471450968,0.898439467942449,0.857358437796349,-0.041081030146099984,0.26129206965637236,0.36988790481006667,0.10859583515369431
20260711,20260723,in_range,0.7038175185668314,0.7260993661376194,0.022281847570787994,0.7050734945471787,0.7264106211474632,0.02133712660028453,0.21772748025574923,0.14704002933854904,-0.07068745091720019,1.866955389525552,1.0343550983758327,-0.8326002911497192,0.5017758139709646,0.41829585754654125,-0.08347995642442335,0.9228009748029279,0.872450241153983,-0.050350733648944934,0.19908296509143178,0.33020421893201185,0.13112125384058007
20260711,20260723,level0,0.6969800325643246,0.7236251275752741,0.02664509501094947,0.6984352773826458,0.7240398293029872,0.02560455192034139,0.2209413617976529,0.1500442671289711,-0.0708970946686818,1.8275045097361167,1.0244626384845836,-0.803041871251533,0.4960855203188472,0.4162581307006577,-0.07982738961818947,0.9193766391802988,0.8736773111516122,-0.04569932802868659,0.20228780966158735,0.3276900302709521,0.12540222060936476
20260711,20260723,ood_all,0.3395048948636213,0.38986695016384804,0.05036205530022675,0.34471313418681837,0.41014698909435754,0.06543385490753917,0.49612952024804413,0.35632955117946896,-0.13979996906857517,4.687957095902179,3.1143978218213415,-1.573559274080837,1.1017305205310988,0.8973606377838431,-0.20436988274725565,0.8408426544348625,0.7662401556573021,-0.07460249877756042,0.41376253538835467,0.6006055262242004,0.1868429908358457
20260711,20260723,ood_background,0.6836825757255713,0.7179192830247736,0.03423670729920225,0.6851588430535799,0.7178757705073494,0.03271692745376953,0.22745548282657652,0.15273803305772882,-0.0747174497688477,1.9185450872290921,1.05519393312261,-0.8633511541064822,0.5212148947129651,0.4270018040471111,-0.09421309066585404,0.9126143258801565,0.8705461989538881,-0.04206812692626838,0.22158655967139199,0.33729666097999966,0.11571010130860768
20260711,20260723,ood_broadening,0.4427730458258252,0.6165977781346857,0.17382473230886053,0.43764817449027976,0.6178283546704599,0.18018018018018017,0.45690877452287815,0.22430903225388216,-0.232599742268996,5.590949511024534,1.7334406001880072,-3.857508910836527,0.9880117206978424,0.5859151594165329,-0.40209656128130944,0.8945569490131579,0.8421373869243421,-0.05241956208881571,0.26599985394805714,0.4079990261593724,0.14199917221131525
20260711,20260723,ood_combo_background_noise,0.627560906720199,0.6185156200686415,-0.009045286651557571,0.6254148885727833,0.6187766714082503,-0.006638217164532945,0.26668317423097443,0.21429180002370793,-0.0523913742072665,2.2942499484341288,1.4714745628646775,-0.8227753855694513,0.6189220168651028,0.5719216045581091,-0.0470004123069937,0.8911340025263751,0.8330684714319583,-0.05806553109441681,0.2763021650031336,0.4339976125663632,0.15769544756322962
20260711,20260723,ood_combo_shift_broadening,0.4199551030443228,0.6141875938068149,0.19423249076249205,0.4177335229966809,0.615931721194879,0.19819819819819817,0.4772195612553344,0.2234218953739924,-0.253797665881342,5.851668061727154,1.7911084068171341,-4.06055965491002,1.0206142504338935,0.5959183227756516,-0.42469592765824193,0.8949530842520151,0.8393536165688715,-0.05559946768314361,0.2693239822786858,0.41653355612846377,0.14720957384977795
20260711,20260723,ood_combo_texture_shift,0.6333603947876872,0.6901072348023692,0.056746840014682,0.6372688477951636,0.6903745851114272,0.05310573731626367,0.26224453791785207,0.16170316852625652,-0.10054136939159555,2.1022786876746045,1.1574097683458142,-0.9448689193287902,0.6069668930874228,0.46847740458918674,-0.13848948849823606,0.8995133857130156,0.8520777536376838,-0.04743563207533186,0.25958828634533837,0.38487915014431134,0.12529086379897297
20260711,20260723,ood_noise,0.6737982555648633,0.6932398470961638,0.01944159153130054,0.6747273589378853,0.6927453769559033,0.018018018018018056,0.23437256901226888,0.16292937031398172,-0.07144319869828716,1.959383198068326,1.1670257777643283,-0.7923574203039978,0.5414396263045352,0.4579151955795251,-0.08352443072501015,0.9090999279501542,0.8548938214015825,-0.05420610654857161,0.2303342070855555,0.37656421385649047,0.14623000677093498
20260711,20260723,ood_shift_negative,0.6933256469432935,0.7193588567578538,0.026033209814560365,0.6932195353247985,0.7197724039829303,0.02655286865813178,0.22708886672445472,0.14929181854551915,-0.07779704817893557,1.8459572303089722,1.0479805727656386,-0.7979766575433336,0.5155970984460412,0.4317793127106819,-0.08381778573535931,0.9203084020492532,0.8690642225284495,-0.051244179520803734,0.20434121356663715,0.3415622587309396,0.13722104516430245
20260711,20260723,ood_shift_positive,0.6940003397297675,0.7221534576371018,0.028153117907334324,0.6970128022759602,0.7221431958274064,0.025130393551446195,0.22110273307847322,0.1505996899448791,-0.07050304313359412,1.927392832571503,1.0553420915026237,-0.8720507410688794,0.5049467222543352,0.4197175291016662,-0.08522919315266902,0.9181155353544334,0.8727428857722854,-0.04537264958214793,0.21062788386868037,0.3330311405870063,0.12240325671832591
20260711,20260723,ood_texture,0.649137848602737,0.701645833865128,0.05250798526239098,0.6519677572309152,0.701280227596017,0.04931247036510189,0.24483299345809628,0.155185806180358,-0.0896471872777383,2.0420773660912115,1.1411461825412603,-0.9009311835499512,0.5699009244651883,0.4569265815195362,-0.11297434294565206,0.8964101719935396,0.8564660337763751,-0.03994413821716447,0.2632692723975291,0.37133974801406583,0.10807047561653671
20260712,20260721,in_range,0.6922225536452729,0.7414805892997512,0.049258035654478394,0.692271218587008,0.7411095305832148,0.04883831199620681,0.22302795960022515,0.18122515762061403,-0.041802801979611115,1.8596454199996524,1.3736362865779477,-0.4860091334217047,0.5074904020998128,0.42552051725110773,-0.08196988484870504,0.9152991781872333,0.9217012422578829,0.006402064070649582,0.21278239373438682,0.20082448167441522,-0.011957912059971598
20260712,20260721,level0,0.705709124307212,0.7440255013690787,0.038316377061866747,0.705547652916074,0.7439544807965861,0.038406827880512084,0.2146285497051327,0.18184494373073737,-0.032783605974395336,1.7888227522498292,1.3552652401202727,-0.4335575121295565,0.49193622571481266,0.42206506646118436,-0.0698711592536283,0.9201762026212067,0.9221323374155406,0.0019561347943338747,0.20314919218928484,0.19941781970286024,-0.0037313724864246056
20260712,20260721,ood_all,0.3333480820244931,0.3200219916679898,-0.01332609035650334,0.3361782835467046,0.3404457088667615,0.004267425320056917,0.5102007718038764,0.4973189678165007,-0.01288180398737565,4.785920950011636,5.5332250252494335,0.7473040752377971,1.1177738319674015,1.1029046280678458,-0.014869203899555705,0.8463790553505809,0.8377646766832622,-0.008614378667318734,0.39596330752642284,0.40940367526242816,0.01344036773600532
20260712,20260721,ood_background,0.6837747654910838,0.7366905321211907,0.052915766630106886,0.6818397344713134,0.7368421052631579,0.055002370791844446,0.2299857937707444,0.1839217018210645,-0.04606409194967992,1.9424902299676396,1.381402749870304,-0.5610874800973356,0.5327817030684266,0.43277575104670024,-0.10000595202172641,0.9112532042733523,0.9197749738842461,0.008521769610893792,0.22688362403769533,0.20656547104624545,-0.020318152991449873
20260712,20260721,ood_broadening,0.5810918462502229,0.6671764126825661,0.08608456643234319,0.5756282598387862,0.6614509246088194,0.0858226647700332,0.3232673077065552,0.24226251333570417,-0.08100479437085104,3.04235350441854,1.953922979370303,-1.0884305250482371,0.724373924931484,0.5610205193305492,-0.1633534056009348,0.8988955675453414,0.9035786917674253,0.004683124222083945,0.2557348146068907,0.24618613691759844,-0.00954867768929224
20260712,20260721,ood_combo_background_noise,0.6109188609223238,0.656474252255312,0.04555539133298814,0.6073968705547653,0.65149359886202,0.04409672830725464,0.2894171926861071,0.23751734104581557,-0.05189985164029154,2.376403997508939,1.8502869329880571,-0.5261170645208817,0.6577081591245081,0.5677438040208369,-0.08996435510367118,0.8952867083777857,0.8872576189470721,-0.008029089430713565,0.26917656715997756,0.28897317231100905,0.019796605151031488
20260712,20260721,ood_combo_shift_broadening,0.5733567734139502,0.6643523432824222,0.09099556986847201,0.566145092460882,0.6586059743954481,0.09246088193456614,0.32975665581288527,0.24385886194582737,-0.0858977938670579,3.004523275693947,1.9454947750785923,-1.0590285006153548,0.7321326141121149,0.5687192214836874,-0.16341339262842758,0.8959017482737672,0.9014595650337838,0.005557816760016543,0.26557900739387974,0.2528227063968311,-0.012756300997048664
20260712,20260721,ood_combo_texture_shift,0.603424905027982,0.7004235098022776,0.09699860477429567,0.6069227121858701,0.701280227596017,0.09435751541014692,0.2917884475758653,0.20520048471580127,-0.08658796286006404,2.396379601484549,1.55380790105066,-0.8425717004338888,0.6522018022692253,0.48868464634130765,-0.16351715592791766,0.8987111597617354,0.9058470348432314,0.007135875081495935,0.2585798482996126,0.24145645728329868,-0.017123391016313938
20260712,20260721,ood_noise,0.6726877073106732,0.7096860829550307,0.036998375644357484,0.6709340919867236,0.70791844476055,0.03698435277382639,0.2409062537043623,0.19882238323850165,-0.04208387046586065,1.9807332478967463,1.5086736263071594,-0.4720596215895869,0.5522092725804288,0.4747583089728914,-0.07745096360753745,0.9118403456910859,0.9067408279990516,-0.005099517692034206,0.22581436274061795,0.24068043762165742,0.01486607488103947
20260712,20260721,ood_shift_negative,0.6886134324202148,0.7378217051922954,0.04920827277208062,0.689900426742532,0.7377904220009484,0.04788999525841631,0.2294410788769855,0.18156132849543624,-0.04787975038154926,1.905003239366558,1.3914445366202437,-0.5135587027463142,0.5237923099496261,0.4332168032712949,-0.0905755066783312,0.9193415056195176,0.9193517504963845,1.0244876866960517e-05,0.20795760828849366,0.20712036158656028,-0.0008372467019333862
20260712,20260721,ood_shift_positive,0.6945342403638743,0.7352845899074953,0.040750349543621,0.6946420104314841,0.7349454717875771,0.04030346135609297,0.2252042724262091,0.18503787247362496,-0.04016639995258414,1.9148199998323567,1.3876006482586942,-0.5272193515736625,0.5177303615128047,0.4366763463514932,-0.0810540151613115,0.9191931574872569,0.9195858198864983,0.0003926623992414058,0.20785207620311671,0.20508944310664787,-0.0027626330964688472
20260712,20260721,ood_texture,0.608489798056446,0.7057074674369005,0.09721766938045451,0.6121384542437174,0.7064959696538644,0.09435751541014703,0.28739623155227595,0.19985937314781888,-0.08753685840445707,2.3596782920145003,1.5303496710909508,-0.8293286209235495,0.6440907569352766,0.47991024281978223,-0.1641805141154944,0.899190180106093,0.9049713004534139,0.005781120347320923,0.2559295543677029,0.2420365663421567,-0.013892988025546227
20260712,20260722,in_range,0.7021199208785632,0.7426865137119133,0.04056659283335007,0.7017543859649122,0.7430061640587956,0.04125177809388336,0.21851975073346375,0.18172293129889755,-0.0367968194345662,1.8336693373918855,1.374108984574166,-0.45956035281771945,0.5066519606820507,0.4289758790552806,-0.07767608162677003,0.920274136698376,0.9222895412888217,0.0020154045904456908,0.20416655116015772,0.199144722181337,-0.005021828978820725
20260712,20260722,level0,0.705709124307212,0.7440255013690787,0.038316377061866747,0.705547652916074,0.7439544807965861,0.038406827880512084,0.2146285497051327,0.18184494373073737,-0.032783605974395336,1.7888227522498292,1.3552652401202727,-0.4335575121295565,0.49193622571481266,0.42206506646118436,-0.0698711592536283,0.9201762026212067,0.9221323374155406,0.0019561347943338747,0.20314919218928484,0.19941781970286024,-0.0037313724864246056
20260712,20260722,ood_all,0.32780226519685307,0.3354189524654826,0.007616687268629518,0.3361782835467046,0.3541963015647226,0.018018018018018,0.5085473528627311,0.4899655772137269,-0.018581775649004206,4.756230087639932,5.594265513948437,0.8380354263085046,1.115363286627783,1.0860749425306964,-0.029288344097086583,0.8445563933588194,0.8441618787784495,-0.00039451458036987574,0.4034081648377021,0.3971685492197003,-0.0062396156180017925
20260712,20260722,ood_background,0.6844507479982987,0.7408434018219331,0.05639265382363434,0.6827880512091038,0.7411095305832148,0.05832147937411103,0.22898515291607396,0.17862897848506398,-0.05035617443100998,1.9367250938193337,1.4018067066082907,-0.534918387211043,0.5331277921617364,0.43116859416474207,-0.10195919799699438,0.9117732041251778,0.919616265113798,0.007843060988620199,0.2257751936640556,0.20443393829906573,-0.021341255364989875
20260712,20260722,ood_broadening,0.5803392149925559,0.6685207432945096,0.0881815283019537,0.5732574679943101,0.6638217164532954,0.09056424845898525,0.33170109871384545,0.23729913095661456,-0.09440196775723089,3.065844045855593,1.9316663087095702,-1.1341777371460227,0.730518886219433,0.5538851096196938,-0.1766337765997391,0.9049585667081556,0.9011208474099099,-0.003837719298245612,0.2438686611971048,0.24893605402232705,0.0050673928252222555
20260712,20260722,ood_combo_background_noise,0.6128584052774194,0.6455258463348242,0.03266744105740482,0.6083451872925557,0.6415362731152204,0.03319108582266472,0.28759626711415365,0.250404354292615,-0.037191912821538664,2.413904522997423,1.9249114034415533,-0.4889931195558699,0.6568341764532333,0.5829710812247937,-0.07386309522843959,0.8959414544067094,0.8912134147922594,-0.004728039614450008,0.2668944317128525,0.2818355491167796,0.014941117403927118
20260712,20260722,ood_combo_shift_broadening,0.573930708315963,0.6608813069160425,0.08695059860007948,0.5666192508297772,0.6557610241820768,0.08914177335229967,0.3310009742472736,0.2467577569345662,-0.0842432173127074,3.105147360182535,1.9740032893721018,-1.1311440708104332,0.7387055450482166,0.5719360596430788,-0.1667694854051378,0.896987473699028,0.9014667422356567,0.004479268536628722,0.259342668098891,0.2508987202195565,-0.008443947879334501
20260712,20260722,ood_combo_texture_shift,0.608361669509761,0.7025415069932325,0.09417983748347147,0.611190137505927,0.7036510194404931,0.09246088193456614,0.28651575094831677,0.19805766395507352,-0.08845808699324326,2.328593513081211,1.464809192457258,-0.863784320623953,0.6468131238690209,0.47958000085400104,-0.16723312301501986,0.8976190674638455,0.9016325124466572,0.0040134449828117535,0.2623222963006258,0.2496871164998582,-0.012635179800767615
20260712,20260722,ood_noise,0.6644086467070254,0.702052222349601,0.03764357564257559,0.6633475580844002,0.7008060692271219,0.037458511142721695,0.2444714708540778,0.20829733156264818,-0.036174139291429624,1.988041539546924,1.553398973145006,-0.434642566401918,0.5569008722781188,0.4807575199523582,-0.07614335232576058,0.907819028938478,0.90910340078977,0.0012843718512920432,0.2330144530318462,0.23431076003852366,0.0012963070066774607
20260712,20260722,ood_shift_negative,0.6951365613255637,0.7411866173263412,0.046050056000777495,0.696538643907065,0.7411095305832148,0.044570886676149835,0.22063019536806544,0.18103704547475105,-0.03959314989331439,1.8851152326394656,1.3757865681768258,-0.5093286644626398,0.5111106877099486,0.42856497747848366,-0.08254571023146495,0.9171688392751304,0.9208123110775249,0.003643471802394549,0.21019833020088324,0.20549350705771352,-0.004704823143169723
20260712,20260722,ood_shift_positive,0.6916079475701036,0.7382336246326877,0.04662567706258414,0.692271218587008,0.7377904220009484,0.045519203413940335,0.22531042555713607,0.18109758864538877,-0.044212836911747294,1.9218706297125043,1.3711799574979218,-0.5506906722145826,0.5220000482882609,0.43317598649384087,-0.08882406179441998,0.9165886435366287,0.9188880106463371,0.00229936710970835,0.21160655292631644,0.20619107486978533,-0.0054154780565311145
20260712,20260722,ood_texture,0.6247728183780138,0.713228983431265,0.08845616505325116,0.6277856804172594,0.7140825035561877,0.08629682313892839,0.2715442236027146,0.19150858300734946,-0.08003564059536511,2.2259834992350838,1.4813463903687913,-0.7446371088662924,0.6204927145566959,0.47218366652829225,-0.1483090480284036,0.8993299040199739,0.9055910865635373,0.006261182543563337,0.2558116301175809,0.2385619673925007,-0.01724966272508019
20260712,20260723,in_range,0.6993597585103873,0.7379324838307022,0.03857272532031486,0.6998577524893315,0.7377904220009484,0.03793266951161689,0.2176597598832385,0.1849106507823613,-0.032749109100877194,1.8349136150598007,1.3813281282858152,-0.45358548677398547,0.4959002947553278,0.43189811865169486,-0.06400217610363296,0.91751751237257,0.9227010727833096,0.0051835604107396405,0.20904262368283277,0.1967383565794923,-0.012304267103340483
20260712,20260723,level0,0.705709124307212,0.7440255013690787,0.038316377061866747,0.705547652916074,0.7439544807965861,0.038406827880512084,0.2146285497051327,0.18184494373073737,-0.032783605974395336,1.7888227522498292,1.3552652401202727,-0.4335575121295565,0.49193622571481266,0.42206506646118436,-0.0698711592536283,0.9201762026212067,0.9221323374155406,0.0019561347943338747,0.20314919218928484,0.19941781970286024,-0.0037313724864246056
20260712,20260723,ood_all,0.3257005758165094,0.34518259545401836,0.01948201963750895,0.3285917496443812,0.3575154101469891,0.028923660502607917,0.5086567473106329,0.48257606907894735,-0.026080678231685583,4.937894953951476,5.438234728342095,0.5003397743906186,1.1318422917681488,1.079159364575883,-0.05268292719226575,0.8372484969550142,0.8400914792259364,0.0028429822709221675,0.41642137931892037,0.4027920964413332,-0.01362928287758719
20260712,20260723,ood_background,0.6742248043826395,0.7330765317965422,0.058851727413902655,0.671882408724514,0.7330488383119962,0.061166429587482196,0.23782688681691563,0.18950139747066147,-0.048325489346254163,1.9652199641683945,1.4219337925189803,-0.5432861716494142,0.5461726862995806,0.43826363116882094,-0.10790905513075966,0.9097092955414295,0.9206147065033784,0.010905410961948858,0.22736186579260542,0.20450016493563572,-0.022861700856969702
20260712,20260723,ood_broadening,0.5775437085965344,0.6704973315549038,0.0929536229583694,0.5718349928876245,0.6642958748221907,0.09246088193456614,0.32735507145714793,0.2371335922682551,-0.09022147918889284,3.0560840749628824,1.9901564565397865,-1.065927618423096,0.7226398793543531,0.5585833477095656,-0.1640565316447875,0.8991900643447724,0.9011905357248696,0.0020004713800971796,0.25478977355861887,0.24838706825596368,-0.006402705302655187
20260712,20260723,ood_combo_background_noise,0.5915203251395701,0.6378258393681657,0.046305514228595634,0.5874822190611664,0.6334755808440019,0.04599336178283553,0.30839961826546947,0.2524247366198435,-0.05597488164562597,2.529264508209545,2.041831686473042,-0.48743282173650293,0.6907571230136459,0.5899831049954823,-0.10077401801816355,0.8944225501200214,0.88585771729789,-0.008564832822131385,0.27192285185774523,0.29232618458273774,0.020403332724992507
